"","C03-C","C03-R","C03-S","C09-C","C09-R","C09-S","A33-C","A33-R","A33-S"
"GOBP_HEMATOPOIETIC_STEM_CELL_HOMEOSTASIS",-0.196619801621829,0.151419228827452,-0.0978156702132234,-0.251850286493569,0.243044564016888,-0.245987786854191,-0.0607475575433097,-0.137340106835626,-0.0259986397314275
"GOBP_CENTRIOLE_ELONGATION",-0.36334171462733,0.462744319072309,-0.207638040971498,-0.558951308527948,-0.423215568571523,-0.445096645197267,0.505570925402095,0.56700012121095,0.226101874913678
"GOBP_PROTEIN_LOCALIZATION_TO_CILIUM",-0.515137438256831,0.0200648720825404,-0.350899525564263,0.254551636545841,-0.125963793375837,-0.0343766655407824,0.0705094230377504,0.196892207926746,0.2037738648218
"GOBP_MYELOID_CELL_DEVELOPMENT",-0.0852097130020452,0.175975867464497,0.139435884240609,-0.20171715144352,0.0541293101435469,-0.217173990794903,0.0134634599739111,-0.0860251715160503,-0.213478926791395
"GOBP_MACROPHAGE_PROLIFERATION",-0.0700616692420107,-0.181601616489027,-0.238150465211419,0.514448697611106,0.261286123023661,0.097544124911909,-0.349798233469343,-0.292889122007874,-0.313089658070444
"GOBP_MICROGLIAL_CELL_PROLIFERATION",0.0152144308067719,-0.640249932709283,-0.414506749953274,0.634756473064318,0.405051113019257,0.391176671656108,-0.483062859539602,-0.230140678938313,-0.659104632732177
"GOBP_CILIUM_DISASSEMBLY",-0.49144049741342,-0.341654741247547,-0.287708897128441,0.416560387616142,0.164935457846712,0.15612154837256,-0.231362821037532,0.209346491674321,-0.183456772508023
"GOBP_HINDGUT_DEVELOPMENT",0.146451800090234,-0.501978870534496,-0.557353932350693,0.402116091565091,-0.00386542567400755,0.276649778361907,0.530213042077168,0.0102516787142949,0.208157800395631
"GOBP_ACETYLCHOLINE_SECRETION",-0.212724919401809,-0.00298469131675538,-0.0719012131034749,0.159477637890175,-0.0182803776799715,0.552096709694499,-0.56945820507244,0.265352471718848,0.418722931009533
"GOBP_GLUTAMATE_SECRETION_NEUROTRANSMISSION",0.187489849898183,0.489826988801741,0.13874396774425,-0.529438745512598,-0.522608299637261,0.0584939507576114,-0.108265499644768,-0.186661845623328,0.211467997752317
"GOBP_GANGLION_DEVELOPMENT",-0.136929372742562,-0.371060111150456,-0.376075844245492,0.0410887835317562,0.192511371522769,0.0496248942058962,-0.273173249767417,-0.0772955377847216,0.398176056970922
"GOBP_SYMPATHETIC_GANGLION_DEVELOPMENT",0.147185612355229,-0.0297409119394381,-0.34643811495566,-0.177720678224065,0.183821066372584,-0.161530618286315,-0.198830915692767,0.220171331407454,0.0698487462391728
"GOBP_CRANIAL_GANGLION_DEVELOPMENT",-0.232671255568351,-0.460335068542846,-0.441852673087037,0.322286801779135,0.480407546543564,0.326156267283992,-0.0807549225848603,-0.459668107606739,0.462693784559404
"GOBP_AXON_DEVELOPMENT",0.164597990602962,0.200134238235074,0.098681560546517,-0.287318399472956,-0.127400488087183,-0.159079188130091,-0.198470118172498,-0.0251613379586614,0.109342363908808
"GOBP_ACTIN_FILAMENT_BUNDLE_ORGANIZATION",0.0385512194129675,-0.0255424128215232,-0.181573194059591,-0.113026253567199,0.0945032003059804,-0.0705003841768957,-0.0691112269548739,0.00989483249482995,-0.022061355854567
"GOBP_CALCIUM_ION_TRANSMEMBRANE_TRANSPORT_VIA_HIGH_VOLTAGE_GATED_CALCIUM_CHANNEL",0.40524919278124,0.387983538903683,0.557551807698507,-0.41720351210803,-0.399065811542272,-0.393348915305956,-0.472177143195429,-0.288456608794571,0.112954893014684
"GOBP_CALCIUM_ACTIVATED_PHOSPHOLIPID_SCRAMBLING",-0.184096283536319,-0.484890835790371,-0.50588038656266,0.654202823169286,0.701427747820919,0.154055056898886,-0.672181604044346,-0.373481632196735,-0.0606231966446255
"GOBP_GLYCOLYTIC_PROCESS_THROUGH_FRUCTOSE_6_PHOSPHATE",-0.22018698108091,-0.0767869193899384,-0.418701275877029,-0.100867960748822,0.346677494362004,-0.0807258771885612,-0.37631193152472,-0.335834085177627,0.221392666408127
"GOBP_PHARYNGEAL_ARCH_ARTERY_MORPHOGENESIS",0.189206589633818,-0.420610490621366,-0.411396974510083,0.454675709065818,0.49842019288142,0.398737642933854,-0.210438351737864,-0.339728405319801,0.397731387973602
"GOBP_REGULATION_OF_PROTEIN_COMPLEX_STABILITY",-0.160979777431233,0.224662494926408,-0.145394638837307,-0.417029953117337,0.49161763230889,-0.459846876011304,0.0732618485853272,0.185045976104126,-0.113813766711676
"GOBP_CYTOSKELETON_DEPENDENT_CYTOKINESIS",-0.117763538652583,0.0093348607799599,-0.21537940571018,-0.361268996537466,-0.24307575800667,-0.359721034850485,0.314603245913092,0.322210613772602,0.251357009070072
"GOBP_CHEMOREPULSION_OF_AXON",-0.204536158559409,-0.245704683924702,0.0471768838645371,0.535295732065468,0.401093959597254,0.232206585605138,-0.512619396935487,-0.491577079832238,-0.333179714635386
"GOBP_PROTEIN_LOCALIZATION_TO_CENP_A_CONTAINING_CHROMATIN",0.514266911227824,-0.554756636439338,-0.387387390116336,-0.292664337544657,-0.360225774426234,-0.32930780735772,0.605995754492207,0.568543688063689,0.315657368654949
"GOBP_HISTONE_H3_K9_MODIFICATION",0.164835754894856,-0.05587377138184,-0.207734965883541,-0.445995195714499,-0.296737839287197,-0.282174539799021,0.34804729806018,0.34724213858348,0.181132920130067
"GOBP_MITOCHONDRIAL_RIBOSOME_ASSEMBLY",-0.402150165953444,0.244295375603796,-0.211644620369078,-0.390084493170317,0.510198977869491,-0.645904387630274,0.36143553271068,0.303655261455262,-0.0854181249047871
"GOBP_SPONTANEOUS_NEUROTRANSMITTER_SECRETION",0.345226701933963,0.529991108772102,0.564339981006487,-0.381373161875433,0.393072870534286,-0.340101088449801,-0.77730253962234,-0.533544858303823,0.208044393614572
"GOBP_CHAPERONE_MEDIATED_AUTOPHAGY",-0.317640290959549,-0.124200390349951,-0.263678810930373,-0.0130009782182868,0.515474280807008,-0.307233369240924,-0.105835634319015,-0.242744860252521,-0.368500793987413
"GOBP_DETOXIFICATION_OF_INORGANIC_COMPOUND",0.172734945815459,0.06215751120883,0.185044905965092,0.0868662123355382,-0.239675294577097,-0.41369570234067,0.382449314404225,-0.248998513021025,-0.503988557678642
"GOBP_RETICULOPHAGY",-0.32093039058709,0.480173750282462,0.133488863516223,-0.306668706680423,-0.192754913012857,-0.354437537906073,0.0943385009134235,0.262578031148337,-0.236258894666017
"GOBP_LIPOPHAGY",-0.328763048403317,-0.232260680836572,-0.271525833762982,0.246893907806429,0.176144317763204,-0.486332351340131,0.544682094234592,0.0426177437295867,-0.605980091341318
"GOBP_PARKIN_MEDIATED_STIMULATION_OF_MITOPHAGY_IN_RESPONSE_TO_MITOCHONDRIAL_DEPOLARIZATION",0.113334960417101,0.665434443464682,0.36706776798462,-0.322044278882875,-0.143546021698922,-0.414583057419849,-0.541469019718263,-0.0571241277145087,-0.654861682840026
"GOBP_LEUKOTRIENE_SIGNALING_PATHWAY",-0.00210034939602921,-0.256961732216952,0.00243320716626563,-0.129398788871085,-0.119509497455219,0.586273536175018,-0.373659756549785,0.116855674588744,0.554408808172572
"GOBP_MOTOR_LEARNING",0.147310997406958,0.12404376661579,0.529033136321229,0.0127475038020948,0.36887728408039,-0.0312298075907244,-0.418950444478192,-0.252836415972996,-0.17170220966419
"GOBP_MOTOR_BEHAVIOR",-0.0496091134368078,0.338031359512972,-0.183710019175439,-0.187971474737782,-0.00583062649511221,-0.145829912610787,0.217691253664547,-0.164293168980365,-0.144120801991487
"GOBP_LEUKOCYTE_ADHESION_TO_VASCULAR_ENDOTHELIAL_CELL",0.00859685953823458,-0.228463946240559,-0.131138645642958,0.101392871256702,0.00485722971526273,0.127859241574177,-0.0264666474403222,-0.0655670980764372,-0.0207577349912152
"GOBP_LEUKOCYTE_ADHESION_TO_ARTERIAL_ENDOTHELIAL_CELL",0.0502364096117438,-0.31926436293545,-0.0167672739765137,0.718118516911939,-0.227512489468104,0.711826970781204,-0.382870821057052,-0.480830078169493,-0.3986572733565
"GOBP_ANTIFUNGAL_INNATE_IMMUNE_RESPONSE",0.0208948449721932,-0.0927917383218066,0.111190603087289,0.116029991735784,-0.00489618093276514,0.0715732561645893,0.328593440534331,-0.0374098824394611,0.153421342802436
"GOBP_CAMKK_AMPK_SIGNALING_CASCADE",0.238187576671433,0.421438509908659,-0.119968759546523,-0.174050452965137,-0.54985727560157,-0.320238805228746,0.136249759109086,0.0807462431460053,0.37288417007504
"GOBP_GOLGI_LUMEN_ACIDIFICATION",-0.261509627530914,0.594546037678077,0.497441540942359,0.0236716120927168,0.537395231501178,-0.678095707988417,-0.591020319259748,-0.106217315591872,-0.391024045326832
"GOBP_ENDOPLASMIC_RETICULUM_PLASMA_MEMBRANE_TETHERING",-0.596805073301599,-0.202771830119832,-0.435046503625627,0.208205144444187,0.395521110506998,0.495743887136613,-0.536401195331342,-0.332797025138335,0.181766965216274
"GOBP_TELOMERIC_D_LOOP_DISASSEMBLY",0.0803029219017175,0.261017798714103,0.0712281764680641,-0.539706254721354,-0.554530676709147,-0.472941361001305,0.416564609838976,0.504824009886312,0.214540354553622
"GOBP_MICROTUBULE_ORGANIZING_CENTER_LOCALIZATION",-0.212208419129545,-0.15715709007475,-0.475124168391079,-0.307088935297139,-0.548496527711242,-0.325270699187951,0.587401201217512,0.481581401975672,0.310982339322471
"GOBP_ANTIMICROBIAL_HUMORAL_IMMUNE_RESPONSE_MEDIATED_BY_ANTIMICROBIAL_PEPTIDE",0.402622581204556,-0.359552724769451,-0.098644472008123,0.124148213162404,0.379134859595088,0.0870892775454942,0.161186198452884,-0.193544592988676,-0.135391873324925
"GOBP_REGULATION_OF_ASTROCYTE_ACTIVATION",0.137747295688715,-0.172890461873772,0.446561300251235,0.472038116023986,-0.517121592847914,-0.173060048964438,0.405692984553238,-0.259374075299948,0.212491638473209
"GOBP_NEGATIVE_REGULATION_OF_ASTROCYTE_ACTIVATION",0.121680740665378,-0.532431978130937,0.4030760510086,0.535982691105101,-0.497595834714162,-0.168546489439894,0.409623884249915,-0.359817631589022,0.21921983736584
"GOBP_GLIAL_CELL_ACTIVATION",0.285857436992795,0.132356479985411,0.0911366692755305,0.02477078610068,-0.260600578994971,0.226435026195041,-0.229011815567808,-0.140418000615953,-0.175284900989936
"GOBP_AUTOPHAGOSOME_LYSOSOME_FUSION",-0.241091295962615,0.720090661879518,0.223419685735098,-0.642548682770914,0.0751570833351052,-0.431888225318746,-0.398779645953243,-0.0131424185720786,-0.134848980856079
"GOBP_SELECTIVE_AUTOPHAGY",-0.337621423539075,0.305047934400581,-0.129626760069645,-0.109342090890935,0.0734266236236439,-0.293547203888964,0.0505137726420887,0.236609910986513,-0.369103548448949
"GOBP_PROCESS_UTILIZING_AUTOPHAGIC_MECHANISM",-0.117132231991627,0.311015034220367,-0.044897126023706,-0.239473728307452,0.044275975416715,-0.342487848626366,0.0378224305707781,0.125233796378094,-0.237819538289775
"GOBP_REGULATION_OF_PROTEIN_K48_LINKED_UBIQUITINATION",0.54994742525406,0.182012055704269,-0.459570026837222,-0.577766165712783,0.655486330414718,-0.67400037332194,0.149625968311475,0.228456726058024,-0.422420307382324
"GOBP_ESTABLISHMENT_OF_PROTEIN_LOCALIZATION_TO_PLASMA_MEMBRANE",-0.206853745742505,0.302868255798301,-0.0330271618622774,-0.183992500320314,-0.0855041018437675,-0.348068014605364,0.0999817088629488,0.201949162735032,-0.157072584531671
"GOBP_MIDBODY_ABSCISSION",-0.242408554251079,-0.0684911794536288,-0.258754267804237,-0.3961208557236,0.256262601388953,-0.603904721280351,0.367515387587298,0.401959883221818,-0.106640959662245
"GOBP_ESTABLISHMENT_OF_LEFT_RIGHT_ASYMMETRY",-0.58415572964412,-0.626425713045235,-0.562213856954485,0.85607216739578,-0.00309039492546187,0.571671462313491,0.103401498965656,-0.594490599450316,0.0242479736832953
"GOBP_ARTICULAR_CARTILAGE_DEVELOPMENT",0.0480679258882049,-0.701190355072381,-0.494591866020663,0.564890806563755,0.685545842002345,0.430443573323208,-0.148152275582193,-0.455096050642804,0.394757945656076
"GOBP_MEIOSIS_I_CELL_CYCLE_PROCESS",-0.0948204229181176,-0.155001095380998,-0.176821463469847,-0.30548816820324,-0.259955198628347,-0.219310938021207,0.345020396121016,0.253812571404398,0.355411090612614
"GOBP_MEIOSIS_II_CELL_CYCLE_PROCESS",0.192276084544664,-0.410531475274616,-0.323420462346611,-0.229404579212177,-0.31959326733261,-0.245598581334999,0.467661701443288,0.395561189485901,0.337849823368854
"GOBP_SECONDARY_PALATE_DEVELOPMENT",-0.0884375554470093,-0.298350250442165,-0.370351114887048,0.135657926667937,0.20227584513391,0.100635625333626,-0.123136600964916,0.0463023186784657,0.136495297157841
"GOBP_REGULATION_OF_SMALL_MOLECULE_METABOLIC_PROCESS",-0.0896253151213907,0.015394207003724,-0.163431746393071,0.0452301027953865,0.114456050680405,0.0364345699183892,-0.0798022670104832,-0.134725392837011,-0.147327184020174
"GOBP_POSITIVE_REGULATION_OF_SMALL_MOLECULE_METABOLIC_PROCESS",0.0354752293818397,-0.0823637471036117,-0.15883670551208,0.170692725677115,0.155757148906301,0.160033391573397,-0.137259368960161,-0.286114503961841,-0.171622738716639
"GOBP_NEGATIVE_REGULATION_OF_SMALL_MOLECULE_METABOLIC_PROCESS",-0.0904227352708378,0.00624047325334831,-0.103605784064337,-0.100658586953156,0.115464275890756,0.00125348493245223,0.054964630237981,-0.0135473668300807,-0.191208016023201
"GOBP_REGULATION_OF_STRESS_GRANULE_ASSEMBLY",-0.23975855218049,0.379341721722566,-0.153489525218556,0.114863860793669,-0.554584507140397,0.113711126937294,0.205295810442308,0.418422508283124,0.289513075922154
"GOBP_POSITIVE_REGULATION_OF_MITOTIC_SISTER_CHROMATID_SEGREGATION",-0.141004715433078,-0.655755645863103,-0.308430852265573,-0.0155562558833816,-0.278745483582596,-0.806510159465598,0.69018574861687,-0.00189165899798061,0.230708751723999
"GOBP_REGULATION_OF_CARDIAC_EPITHELIAL_TO_MESENCHYMAL_TRANSITION",-0.0829211231305618,-0.542128779752602,-0.676241927895604,0.0632641978856345,0.492695139481001,0.309543786300691,0.236356064647443,0.0900950734073103,0.374949461606999
"GOBP_POSITIVE_REGULATION_OF_CARDIAC_EPITHELIAL_TO_MESENCHYMAL_TRANSITION",0.0723352310522386,-0.578308109619473,-0.728511617387574,-0.163198748072018,0.326149732685311,0.380233703963633,0.375338600772429,0.327733620393098,0.446299131972736
"GOBP_STOMACH_DEVELOPMENT",-0.0726223222333112,-0.127435122866498,-0.60505760831513,-0.461112002874723,-0.65538003942732,0.00968241578226792,0.473963972629134,0.53053888154085,0.382738313811536
"GOBP_REGULATION_OF_PROGRAMMED_NECROTIC_CELL_DEATH",-0.12813621354651,0.199311632519219,-0.0499517990007199,-0.256772148976038,0.0686648538849631,-0.0980395457682987,0.0926660623392183,0.0336139153737376,-0.157075924224218
"GOBP_NEGATIVE_REGULATION_OF_PROGRAMMED_NECROTIC_CELL_DEATH",-0.129525106562709,0.10965287054855,-0.0576445795967242,-0.08292853577428,0.223968528531993,-0.154783972495989,-0.161931130407424,-0.108008057871512,-0.0219112415826896
"GOBP_POSITIVE_REGULATION_OF_PROGRAMMED_NECROTIC_CELL_DEATH",-0.464488680560973,0.173571485241013,-0.248143403288721,-0.470464743584206,0.214419263510124,0.167363392969068,0.635190793684734,-0.150341878315461,-0.00214061154417325
"GOBP_ZINC_ION_IMPORT_INTO_ORGANELLE",-0.120477294289577,0.317847221562847,0.112085338347032,0.271566282048148,0.0420105151773106,-0.541552585009207,-0.0619981890968797,0.00644770696467259,-0.519643530197329
"GOBP_REGULATION_OF_MITOCHONDRIAL_GENE_EXPRESSION",-0.517699118407144,0.16673738852237,-0.344311428282498,-0.238287016381075,0.486407269194374,-0.574539599181712,0.365685248064446,0.274675902339041,-0.0968818696600229
"GOBP_DETECTION_OF_STIMULUS_INVOLVED_IN_SENSORY_PERCEPTION_OF_PAIN",0.203418186463386,0.194346649501003,0.141543243430981,-0.0800854052771361,0.306441661782117,0.0389156197962212,-0.385981810121353,-0.491003922094164,0.00539144459250068
"GOBP_R_LOOP_PROCESSING",-0.475592623895885,0.651900442189398,0.00426791203823207,-0.604028993065712,-0.468509028834871,-0.609014075024323,0.522938368435748,0.55819711049322,0.122967000304747
"GOBP_REGULATION_OF_LYSOSOME_SIZE",-0.142759362982895,0.128387017812332,-0.437986921611476,-0.439504449523839,0.599780759097958,-0.483896699624966,-0.0891776341282777,0.299478508291697,-0.180220589597408
"GOBP_CELLULAR_RESPONSE_TO_CHEMICAL_STRESS",-0.00315698892520169,0.0253394043179481,-0.1732081014258,-0.118759276986198,0.129906772209,-0.154924674215241,0.0322828508474325,-0.033074535834804,-0.0487814364497279
"GOBP_REGULATION_OF_PATTERN_RECOGNITION_RECEPTOR_SIGNALING_PATHWAY",0.0345144265458044,-0.0504701653241197,-0.0997069819620354,-0.0093050985098454,-0.0577362455070974,0.020098877719873,0.0313506899917735,0.0571938783143272,-0.120299555071609
"GOBP_POSITIVE_REGULATION_OF_PATTERN_RECOGNITION_RECEPTOR_SIGNALING_PATHWAY",0.04616403042176,0.0298502987297551,-0.108631874534425,0.142718494021434,-0.137687538679774,0.131047406823475,-0.0463084487504026,-0.0375885752751436,-0.176488431046082
"GOBP_PROTEIN_LOCALIZATION_TO_POSTSYNAPSE",0.279075012360404,0.331660670917877,0.241377903040114,-0.376263969989204,-0.0942493248846957,-0.309719433645009,-0.28623577421256,-0.0813482533845234,0.0319410657445645
"GOBP_INTRACELLULAR_PROTEIN_TRANSMEMBRANE_TRANSPORT",-0.100861791798351,0.155666599248418,-0.300611954384867,-0.212151043700368,0.246488885548651,-0.386852505534048,0.215573946001628,0.224585660942636,-0.223908609513292
"GOBP_PROTEIN_LIPID_COMPLEX_ASSEMBLY",-0.345013433200467,0.000100134262157686,-0.0186145326654265,0.188238690006241,0.521696683509191,0.208209899177503,-0.182117682268167,-0.312581273550802,-0.367439928968802
"GOBP_NEURON_CELLULAR_HOMEOSTASIS",0.240364021524877,0.294023453018659,0.382975617706207,-0.0900827296944214,0.0855316292135332,-0.344320582037091,-0.423848349826556,-0.265562651068879,-0.326522550828993
"GOBP_INTRINSIC_APOPTOTIC_SIGNALING_PATHWAY_IN_RESPONSE_TO_ENDOPLASMIC_RETICULUM_STRESS",0.0741832542081844,0.184631243193187,-0.194533422899289,-0.268389582084318,0.219080091191884,-0.254575603544221,0.212604971839655,-0.125214047406478,-0.269000549438476
"GOBP_PROTON_TRANSPORTING_V_TYPE_ATPASE_COMPLEX_ASSEMBLY",0.340149753495734,0.263573998149452,0.231765396263839,-0.583578031086961,0.380316032634041,-0.449656794102059,-0.487858678956537,0.246397408737847,-0.169210518485729
"GOBP_PROTON_TRANSPORTING_TWO_SECTOR_ATPASE_COMPLEX_ASSEMBLY",0.138126366504002,0.22309542941826,-0.00922951685435361,-0.27062938717708,0.485706126812298,-0.431182727406969,-0.133111514995008,-0.143080976724979,-0.364152601126126
"GOBP_VACUOLAR_PROTON_TRANSPORTING_V_TYPE_ATPASE_COMPLEX_ASSEMBLY",0.508959821389489,0.18988391990262,0.226283371849988,-0.607203418571371,0.394560130231319,-0.270194603677047,-0.591286726089775,0.0987914492902672,-0.203292508226063
"GOBP_GLYCOSYLATION",-0.249749061374356,0.138730066672375,-0.176585357386219,0.0277980598094785,0.100209685780281,-0.155523385030678,-0.0354624168622246,0.0159614130712259,-0.0837702151048228
"GOBP_UBIQUITIN_DEPENDENT_ENDOCYTOSIS",0.418164589817979,0.674350775171271,0.489786903193378,-0.764691992194182,0.144534904586941,-0.3056135377458,-0.276987323461397,-0.136260141036981,-0.0396525236415764
"GOBP_REGULATION_OF_GLUCAGON_SECRETION",0.256819613807081,0.356475087277283,0.115995889228239,0.253768200469537,0.155687808989449,-0.309278786919319,-0.545118945224669,-0.0557309107485772,0.336363888959124
"GOBP_REGULATION_OF_CHEMOKINE_MEDIATED_SIGNALING_PATHWAY",0.23567506912896,-0.0640215300302938,-0.100899955148885,0.145418720975295,0.178097298652507,-0.0173629891036381,-0.384401428827082,-0.129238215948015,0.0991787604586038
"GOBP_NEGATIVE_REGULATION_OF_CHEMOKINE_MEDIATED_SIGNALING_PATHWAY",0.209737129701287,0.0182113206628814,0.178094998456408,0.0461167147887984,0.284614368280455,-0.182493310730273,-0.495729503433923,-0.111736216637768,-0.256940663570352
"GOBP_INTERLEUKIN_6_MEDIATED_SIGNALING_PATHWAY",-0.0539272531124869,-0.0828324512494081,-0.219574806866298,0.321443871298072,-0.0555375194797033,0.407880726129609,-0.00967533893958644,-0.098141259346645,-0.146389804848187
"GOBP_REGULATION_OF_INTERLEUKIN_6_MEDIATED_SIGNALING_PATHWAY",-0.204716529312071,0.374424371379799,0.0971931634337004,0.258495334672979,-0.279609963017966,0.499800949090373,-0.0303328505974734,-0.134564584503863,-0.443179041121413
